Z  z1         4.0        4.1        4.2        4.3        4.4        4.5        4.6        4.7        4.8        4.9        5.0        5.1        5.2        5.3        5.4        5.5        5.6        5.7        5.8        5.9        6.0        6.1        6.2        6.3        6.4        6.5        6.6        6.7        6.8        6.9        7.0        7.1        7.2        7.3        7.4        7.5        7.6        7.7        7.8        7.9        8.0        8.1        8.2        8.3        8.4        8.5        8.6        8.7        8.8        8.9        9.0
18  2 -22.694800 -22.703998 -22.207140 -21.318803 -20.529592 -19.884276 -19.363838 -18.947762 -18.622809 -18.367559 -18.169606 -18.017265 -17.900830 -17.813170 -17.743504 -17.690500 -17.650612 -17.620928 -17.596582 -17.578465 -17.565177 -17.559318 -17.556275 -17.555406 -17.561032 -17.568182 -17.576481 -17.585712 -17.600968 -17.616899 -17.633323 -17.654521 -17.676031 -17.697744 -17.723374 -17.749173 -17.775039 -17.800941 -17.829307 -17.857683 -17.886044 -17.914609 -17.943169 -17.971707 -17.997101 -18.022439 -18.047742 -18.072905 -18.088292 -18.103526 -18.118608
18  3 -22.972704 -22.964092 -22.493465 -21.678856 -20.942095 -20.319277 -19.784580 -19.321211 -18.923165 -18.588291 -18.313589 -18.089179 -17.911099 -17.772238 -17.660233 -17.574172 -17.509168 -17.461033 -17.423149 -17.395837 -17.376870 -17.364948 -17.358169 -17.355401 -17.358826 -17.364792 -17.372708 -17.382168 -17.396712 -17.412230 -17.428490 -17.449392 -17.470765 -17.492479 -17.517640 -17.543057 -17.568626 -17.594313 -17.622276 -17.650307 -17.678373 -17.706474 -17.734602 -17.762739 -17.787336 -17.811895 -17.836447 -17.860873 -17.874834 -17.888707 -17.902487
18  4 -22.986116 -22.967266 -22.445543 -21.602137 -20.846686 -20.205819 -19.661778 -19.204632 -18.827468 -18.519827 -18.269489 -18.066339 -17.903723 -17.775876 -17.676127 -17.599417 -17.541373 -17.498106 -17.466305 -17.443614 -17.428159 -17.419043 -17.414765 -17.414495 -17.418789 -17.425996 -17.435694 -17.447557 -17.462836 -17.479860 -17.498403 -17.519697 -17.542246 -17.565882 -17.591731 -17.618517 -17.646105 -17.674396 -17.704466 -17.735150 -17.766369 -17.798417 -17.830940 -17.863887 -17.897057 -17.930606 -17.964497 -17.998675 -18.031556 -18.064608 -18.097796
18  5 -21.928604 -21.976450 -21.893777 -21.496270 -20.918249 -20.350194 -19.834391 -19.375005 -18.974527 -18.636520 -18.358485 -18.131273 -17.950419 -17.808895 -17.695855 -17.610231 -17.547348 -17.503099 -17.469938 -17.448962 -17.437692 -17.432187 -17.432663 -17.437792 -17.446813 -17.458630 -17.472589 -17.488186 -17.506970 -17.526721 -17.547179 -17.570793 -17.594812 -17.619095 -17.646133 -17.673347 -17.700633 -17.727950 -17.757290 -17.786644 -17.815979 -17.845111 -17.874231 -17.903322 -17.928949 -17.954528 -17.980080 -18.005494 -18.020650 -18.035709 -18.050667
18  6 -23.028320 -22.954414 -22.551272 -21.803922 -21.054243 -20.386369 -19.807958 -19.319480 -18.915200 -18.587638 -18.325987 -18.116756 -17.952553 -17.825195 -17.724030 -17.647836 -17.592405 -17.554155 -17.525880 -17.509239 -17.502004 -17.499599 -17.503171 -17.511460 -17.522444 -17.536335 -17.552493 -17.570403 -17.590605 -17.611862 -17.633888 -17.658375 -17.683286 -17.708451 -17.736232 -17.764156 -17.792109 -17.820037 -17.849467 -17.878864 -17.908195 -17.937378 -17.966522 -17.995613 -18.021151 -18.046636 -18.072087 -18.097388 -18.112394 -18.127319 -18.142158
18  7 -22.482373 -22.463075 -22.355469 -21.839528 -21.051089 -20.320822 -19.716540 -19.231770 -18.847899 -18.545791 -18.309002 -18.123577 -17.978768 -17.866202 -17.779433 -17.713536 -17.664722 -17.629979 -17.606746 -17.592868 -17.586395 -17.585824 -17.589353 -17.596099 -17.605562 -17.616850 -17.629467 -17.643038 -17.658755 -17.675328 -17.692554 -17.712420 -17.732960 -17.753977 -17.778336 -17.803263 -17.828592 -17.854227 -17.882916 -17.911935 -17.941205 -17.972144 -18.003311 -18.034655 -18.067356 -18.100217 -18.133185 -18.166221 -18.198956 -18.231605 -18.264132
18  8 -22.498565 -22.438627 -22.300393 -21.524407 -20.696208 -20.024769 -19.496519 -19.085483 -18.767470 -18.522306 -18.334457 -18.191395 -18.082383 -18.000707 -17.940529 -17.897407 -17.864298 -17.842325 -17.829471 -17.818244 -17.811425 -17.807499 -17.801235 -17.794963 -17.788790 -17.782294 -17.773706 -17.764596 -17.757882 -17.752119 -17.747027 -17.746909 -17.749219 -17.752622 -17.762759 -17.774156 -17.787330 -17.801280 -17.821210 -17.842770 -17.864835 -17.890257 -17.924488 -17.957602 -17.992249 -18.025917 -18.058851 -18.091288 -18.125392 -18.159261 -18.192976
18  9 -21.957749 -21.999266 -22.043423 -22.089058 -22.135395 -22.181900 -22.228136 -22.273296 -22.318109 -22.361911 -22.404569 -22.300072 -22.281056 -22.249052 -22.154073 -21.724259 -20.990537 -20.308049 -19.753638 -19.315116 -18.971885 -18.705451 -18.500352 -18.343900 -18.225859 -18.138013 -18.073848 -18.028103 -17.996717 -17.976115 -17.963503 -17.957027 -17.954741 -17.955429 -17.958958 -17.964567 -17.972237 -17.982044 -17.994579 -18.009280 -18.026028 -18.045119 -18.065959 -18.088387 -18.112680 -18.138291 -18.165092 -18.192963 -18.222140 -18.252191 -18.283040
18 10 -20.532473 -20.577643 -20.625084 -20.673804 -20.723198 -20.772887 -20.822611 -20.871676 -20.920954 -20.966823 -20.986404 -20.900035 -20.642934 -20.318035 -20.016496 -19.766907 -19.563145 -19.382544 -19.197497 -18.996172 -18.791360 -18.602384 -18.440767 -18.309127 -18.204886 -18.124259 -18.064014 -18.021117 -17.992290 -17.973847 -17.962613 -17.957075 -17.956570 -17.960728 -17.969396 -17.981095 -17.995049 -18.010773 -18.028559 -18.047763 -18.068290 -18.090615 -18.114113 -18.138630 -18.164366 -18.190959 -18.218316 -18.246385 -18.275078 -18.304342 -18.334133
18 11 -19.935965 -20.002485 -20.066902 -20.129129 -20.189233 -20.247214 -20.302702 -20.354309 -20.401566 -20.438495 -20.440954 -20.349859 -20.135304 -19.868185 -19.616841 -19.407281 -19.241016 -19.110276 -19.001718 -18.897878 -18.783930 -18.656796 -18.525868 -18.403432 -18.296672 -18.208833 -18.139477 -18.086580 -18.046817 -18.018413 -17.999261 -17.987497 -17.981486 -17.979968 -17.983151 -17.989276 -17.997825 -18.008443 -18.022133 -18.037445 -18.054183 -18.073059 -18.093121 -18.114219 -18.135705 -18.157996 -18.180987 -18.204544 -18.225383 -18.246503 -18.267796
18 12 -20.115154 -20.109735 -20.116680 -20.131574 -20.148519 -20.159202 -20.154804 -20.130439 -20.088936 -20.031231 -19.946485 -19.814884 -19.637051 -19.441492 -19.259367 -19.104694 -18.980448 -18.883671 -18.807902 -18.743162 -18.677087 -18.600098 -18.511293 -18.418025 -18.328864 -18.250699 -18.186427 -18.136287 -18.098025 -18.070818 -18.052794 -18.042022 -18.037134 -18.036858 -18.041099 -18.048260 -18.057794 -18.069328 -18.083782 -18.099795 -18.117155 -18.136414 -18.156763 -18.178089 -18.199550 -18.221737 -18.244544 -18.267832 -18.287816 -18.308051 -18.328409
18 13 -19.525553 -19.552111 -19.584815 -19.621887 -19.662085 -19.704501 -19.748299 -19.791874 -19.833816 -19.864613 -19.858014 -19.772628 -19.601638 -19.392231 -19.191307 -19.020993 -18.884830 -18.780069 -18.701299 -18.641217 -18.590664 -18.539876 -18.482828 -18.419577 -18.353672 -18.291773 -18.238358 -18.195542 -18.161235 -18.136451 -18.120070 -18.109810 -18.105033 -18.104631 -18.108898 -18.115765 -18.124637 -18.135047 -18.148819 -18.163445 -18.178715 -18.195755 -18.213147 -18.230764 -18.247065 -18.263413 -18.279792 -18.296075 -18.304325 -18.312443 -18.320436
18 14 -20.646808 -20.653365 -20.670186 -20.694656 -20.724855 -20.759084 -20.793872 -20.816131 -20.790092 -20.655157 -20.394801 -20.072884 -19.757838 -19.482355 -19.255582 -19.074892 -18.934417 -18.825731 -18.742571 -18.679313 -18.628764 -18.582318 -18.532051 -18.474744 -18.412858 -18.351797 -18.296392 -18.249768 -18.212785 -18.185486 -18.166860 -18.155415 -18.150135 -18.149783 -18.153634 -18.160958 -18.171271 -18.184230 -18.199877 -18.217585 -18.237062 -18.258377 -18.280990 -18.304682 -18.329092 -18.354323 -18.380108 -18.406345 -18.431116 -18.456026 -18.481042
18 15 -19.951443 -20.031278 -20.106312 -20.177024 -20.243970 -20.307594 -20.367390 -20.418131 -20.442203 -20.388898 -20.199057 -19.903728 -19.594833 -19.324345 -19.104796 -18.932866 -18.802519 -18.705875 -18.636263 -18.587656 -18.554175 -18.529749 -18.508488 -18.485884 -18.460272 -18.432664 -18.405517 -18.381207 -18.361338 -18.346565 -18.336951 -18.332150 -18.331538 -18.334529 -18.340529 -18.348998 -18.359626 -18.372051 -18.386147 -18.401824 -18.419059 -18.437901 -18.458122 -18.479525 -18.501892 -18.525190 -18.549181 -18.573723 -18.597526 -18.621564 -18.645745
18 16 -20.223659 -20.304423 -20.380143 -20.451334 -20.518509 -20.580043 -20.606008 -20.433923 -20.436446 -20.118815 -19.790429 -19.512382 -19.292194 -19.124443 -19.000274 -18.908323 -18.843910 -18.802590 -18.775119 -18.761130 -18.756931 -18.757640 -18.754763 -18.746834 -18.732454 -18.710601 -18.687011 -18.665743 -18.644547 -18.628095 -18.616625 -18.609143 -18.601158 -18.594069 -18.587676 -18.581100 -18.574541 -18.568095 -18.565592 -18.564112 -18.563327 -18.566021 -18.572408 -18.579837 -18.591353 -18.605505 -18.620723 -18.636445 -18.664659 -18.693015 -18.719952
18 17 -18.796349 -18.856417 -18.918065 -18.979978 -19.042011 -19.105809 -19.169820 -19.233823 -19.299985 -19.366379 -19.432728 -19.498943 -19.568127 -19.637404 -19.706470 -19.778723 -19.850916 -19.914288 -19.987245 -20.058817 -20.127630 -20.193518 -20.261036 -20.323652 -20.377788 -20.426262 -20.448673 -20.413073 -20.297876 -20.114020 -19.907582 -19.713898 -19.550737 -19.415879 -19.308032 -19.224028 -19.158583 -19.108420 -19.071190 -19.044490 -19.025211 -19.011606 -19.004129 -19.002114 -19.002715 -19.006602 -19.014053 -19.024153 -19.035727 -19.049852 -19.065017
18 18 -17.860434 -17.933514 -17.998480 -18.060628 -18.121078 -18.181025 -18.241059 -18.300761 -18.360932 -18.421823 -18.482665 -18.543323 -18.604843 -18.667666 -18.730273 -18.793424 -18.857519 -18.920213 -18.984450 -19.050178 -19.115033 -19.179040 -19.244013 -19.310855 -19.376016 -19.440765 -19.504556 -19.560413 -19.602435 -19.627372 -19.620275 -19.580538 -19.525305 -19.470963 -19.415282 -19.367995 -19.326716 -19.292401 -19.266634 -19.244732 -19.227664 -19.215152 -19.206671 -19.201499 -19.198604 -19.198752 -19.203762 -19.211614 -19.220661 -19.230975 -19.242669
20  0 -17.419061 -17.480675 -17.542721 -17.605800 -17.669484 -17.732311 -17.787941 -17.828109 -17.819502 -17.739785 -17.592177 -17.413478 -17.238505 -17.082824 -16.950203 -16.842227 -16.756520 -16.690179 -16.638094 -16.599317 -16.571330 -16.550912 -16.536073 -16.525001 -16.517949 -16.513038 -16.510188 -16.509591 -16.513379 -16.519464 -16.527652 -16.539810 -16.553508 -16.568067 -16.586941 -16.606267 -16.626462 -16.647358 -16.670785 -16.694594 -16.718983 -16.744698 -16.770899 -16.797652 -16.824089 -16.850762 -16.877685 -16.904623 -16.926435 -16.948656 -16.970435
20  1 -34.404565 -31.563978 -29.272709 -27.388072 -25.809681 -24.483471 -23.389050 -22.500439 -21.774265 -21.188970 -20.710224 -20.304791 -19.964607 -19.676929 -19.429941 -19.221839 -19.046393 -18.898168 -18.778605 -18.677852 -18.592094 -18.528507 -18.474077 -18.426525 -18.399021 -18.375457 -18.354711 -18.336205 -18.330286 -18.325802 -18.322436 -18.330514 -18.339363 -18.348707 -18.365123 -18.382032 -18.399169 -18.416448 -18.440748 -18.465105 -18.489411 -18.516797 -18.544216 -18.571588 -18.601483 -18.631409 -18.661300 -18.691123 -18.720952 -18.750566 -18.779944
20  2 -28.016663 -27.583567 -26.923090 -25.522770 -24.183659 -23.100442 -22.216819 -21.478408 -20.851794 -20.310043 -19.845612 -19.453233 -19.124714 -18.852106 -18.628761 -18.444905 -18.293256 -18.167618 -18.069551 -17.988309 -17.920316 -17.874236 -17.836456 -17.805073 -17.791340 -17.781524 -17.774597 -17.769984 -17.778657 -17.788645 -17.799607 -17.817424 -17.835859 -17.854702 -17.880138 -17.905887 -17.931755 -17.957684 -17.988352 -18.018998 -18.049586 -18.082348 -18.115048 -18.147652 -18.181065 -18.214393 -18.247601 -18.280648 -18.311595 -18.342186 -18.372398
20  3 -24.853042 -24.912571 -24.905571 -24.057766 -22.754661 -21.679073 -20.816581 -20.120594 -19.558160 -19.098118 -18.723051 -18.419077 -18.174022 -17.978894 -17.821433 -17.696901 -17.599548 -17.524350 -17.464546 -17.418663 -17.383935 -17.359576 -17.342131 -17.330160 -17.326914 -17.327049 -17.329822 -17.334719 -17.345970 -17.358534 -17.372129 -17.390711 -17.409907 -17.429541 -17.453263 -17.477295 -17.501512 -17.525868 -17.552703 -17.579599 -17.606519 -17.633610 -17.660721 -17.687834 -17.711398 -17.734925 -17.758442 -17.781833 -17.794564 -17.807232 -17.819833
20  4 -23.254983 -23.332993 -23.368967 -23.039810 -22.234673 -21.449841 -20.775408 -20.188685 -19.671062 -19.217524 -18.829919 -18.505243 -18.240568 -18.029276 -17.858892 -17.726121 -17.624459 -17.548116 -17.488143 -17.444301 -17.413301 -17.391338 -17.377303 -17.369471 -17.368067 -17.370474 -17.375824 -17.383472 -17.396066 -17.410066 -17.425136 -17.444325 -17.464170 -17.484489 -17.508511 -17.532853 -17.557393 -17.582070 -17.609076 -17.636154 -17.663261 -17.690578 -17.717920 -17.745264 -17.769169 -17.793042 -17.816905 -17.840639 -17.853949 -17.867184 -17.880337
20  5 -22.595785 -22.608707 -22.616693 -22.476990 -21.905319 -21.201181 -20.586339 -20.059805 -19.592779 -19.174903 -18.809185 -18.497048 -18.239723 -18.032651 -17.864915 -17.734277 -17.634745 -17.560857 -17.503334 -17.462686 -17.435572 -17.416788 -17.406467 -17.402782 -17.404195 -17.409666 -17.418276 -17.429319 -17.444123 -17.460399 -17.477785 -17.498378 -17.519640 -17.541381 -17.566377 -17.591701 -17.617210 -17.642839 -17.670556 -17.698333 -17.726132 -17.754092 -17.782061 -17.810019 -17.834502 -17.858947 -17.883376 -17.907666 -17.921704 -17.935661 -17.949527
20  6 -21.994338 -22.034101 -22.071213 -22.036735 -21.664361 -21.036656 -20.447304 -19.942007 -19.498071 -19.103917 -18.760409 -18.467864 -18.226997 -18.033027 -17.875647 -17.752923 -17.659433 -17.590301 -17.536716 -17.499674 -17.476054 -17.460074 -17.452638 -17.451934 -17.455223 -17.462613 -17.473195 -17.486234 -17.502106 -17.519459 -17.537925 -17.559080 -17.580901 -17.603183 -17.628399 -17.653920 -17.679615 -17.705405 -17.733155 -17.760954 -17.788753 -17.816714 -17.844689 -17.872645 -17.897192 -17.921702 -17.946195 -17.970554 -17.984794 -17.998957 -18.013033
20  7 -21.137472 -21.208668 -21.275057 -21.326975 -21.292004 -20.988487 -20.467211 -19.933354 -19.456454 -19.048037 -18.707218 -18.428255 -18.202980 -18.022751 -17.879546 -17.766802 -17.679168 -17.612326 -17.562354 -17.526459 -17.502039 -17.486717 -17.478719 -17.476558 -17.479488 -17.486145 -17.495854 -17.508113 -17.523632 -17.540984 -17.559882 -17.581420 -17.604153 -17.627899 -17.653995 -17.680909 -17.708490 -17.736629 -17.766414 -17.796656 -17.827272 -17.858854 -17.890776 -17.922983 -17.955017 -17.987290 -18.019763 -18.052364 -18.082574 -18.112749 -18.142843
20  8 -22.327567 -22.335210 -22.311456 -22.016825 -21.359627 -20.681988 -20.094690 -19.596885 -19.177960 -18.829577 -18.544300 -18.314248 -18.131081 -17.986805 -17.874400 -17.787922 -17.721998 -17.671787 -17.633351 -17.604936 -17.585735 -17.574703 -17.571049 -17.573472 -17.580542 -17.591166 -17.604567 -17.620187 -17.638124 -17.657557 -17.678238 -17.700903 -17.724573 -17.749076 -17.775571 -17.802759 -17.830478 -17.858614 -17.888249 -17.918233 -17.948481 -17.979764 -18.011316 -18.043073 -18.074813 -18.106727 -18.138763 -18.170855 -18.200733 -18.230469 -18.260024
20  9 -21.873632 -21.883863 -21.901298 -21.897406 -21.683790 -21.066686 -20.367381 -19.769253 -19.287300 -18.905824 -18.606231 -18.371939 -18.189342 -18.047569 -17.938071 -17.854271 -17.791035 -17.744424 -17.711355 -17.689428 -17.676593 -17.670949 -17.670900 -17.675042 -17.682535 -17.692004 -17.702934 -17.714843 -17.728428 -17.742763 -17.757695 -17.774968 -17.792908 -17.811305 -17.833264 -17.855834 -17.878809 -17.902051 -17.928406 -17.955057 -17.981897 -18.010938 -18.040180 -18.069560 -18.100142 -18.130837 -18.161601 -18.192383 -18.222751 -18.252937 -18.282900
20 10 -22.090061 -22.111145 -22.115279 -21.709654 -21.490805 -20.714340 -20.054774 -19.534299 -19.128102 -18.814228 -18.573189 -18.388953 -18.249489 -18.145090 -18.065870 -18.008032 -17.966843 -17.938739 -17.916858 -17.903405 -17.896251 -17.888181 -17.882112 -17.876527 -17.866538 -17.855890 -17.844773 -17.833452 -17.821881 -17.811224 -17.801609 -17.796215 -17.792527 -17.790287 -17.795467 -17.802364 -17.810567 -17.819835 -17.835749 -17.852473 -17.869799 -17.892938 -17.916561 -17.940517 -17.975102 -18.008189 -18.039921 -18.070694 -18.102562 -18.133852 -18.164705
20 11 -21.670901 -21.692716 -21.721383 -21.754917 -21.791898 -21.831290 -21.872279 -21.913766 -21.956279 -21.999031 -22.041740 -22.083662 -21.978141 -21.965595 -21.944049 -21.905818 -21.750474 -21.236439 -20.562377 -19.970599 -19.494234 -19.118875 -18.826154 -18.599853 -18.426477 -18.294990 -18.196479 -18.123850 -18.071538 -18.034953 -18.010498 -17.995459 -17.987313 -17.984120 -17.984720 -17.987814 -17.992904 -17.999883 -18.009378 -18.021089 -18.035047 -18.051640 -18.070315 -18.090854 -18.113474 -18.137616 -18.163101 -18.189784 -18.217938 -18.247063 -18.277056
20 12 -20.058970 -20.147419 -20.229264 -20.305356 -20.376549 -20.443611 -20.507218 -20.567416 -20.625859 -20.682167 -20.733988 -20.762045 -20.705756 -20.504890 -20.234270 -19.971124 -19.749517 -19.569543 -19.413943 -19.255768 -19.077001 -18.883751 -18.695114 -18.525682 -18.382741 -18.268872 -18.182357 -18.118495 -18.071638 -18.037913 -18.014790 -18.000495 -17.993337 -17.991873 -17.995456 -18.002899 -18.013380 -18.026125 -18.041340 -18.058254 -18.076723 -18.097103 -18.118786 -18.141668 -18.165923 -18.191138 -18.217198 -18.244015 -18.271481 -18.299613 -18.328309
20 13 -19.932674 -19.949221 -19.973774 -20.003534 -20.035499 -20.066221 -20.092363 -20.111443 -20.124569 -20.132682 -20.135435 -20.121157 -20.060322 -19.928036 -19.742090 -19.550642 -19.380436 -19.240677 -19.129345 -19.037106 -18.948321 -18.846642 -18.726475 -18.596642 -18.470784 -18.359477 -18.267076 -18.193805 -18.136828 -18.094458 -18.064305 -18.043523 -18.030579 -18.023779 -18.022442 -18.024913 -18.030397 -18.038339 -18.049518 -18.062520 -18.077132 -18.093889 -18.111951 -18.131142 -18.150902 -18.171551 -18.192982 -18.215016 -18.234327 -18.253974 -18.273881
20 14 -19.520632 -19.589773 -19.656276 -19.719950 -19.780170 -19.835069 -19.881117 -19.913706 -19.931331 -19.933017 -19.915464 -19.863766 -19.758658 -19.603895 -19.430100 -19.265696 -19.126697 -19.015159 -18.928704 -18.861670 -18.804856 -18.745848 -18.673795 -18.586845 -18.491961 -18.399776 -18.318067 -18.250455 -18.196322 -18.155451 -18.126071 -18.105731 -18.093081 -18.086691 -18.085589 -18.088399 -18.094302 -18.102692 -18.114154 -18.127368 -18.142106 -18.158836 -18.176744 -18.195657 -18.215039 -18.235289 -18.256185 -18.277614 -18.296211 -18.315065 -18.334117
20 15 -19.090462 -19.160558 -19.227848 -19.292350 -19.354136 -19.413094 -19.468795 -19.520065 -19.567109 -19.607375 -19.634870 -19.633285 -19.579032 -19.463825 -19.311447 -19.154644 -19.016052 -18.902467 -18.814063 -18.747257 -18.695566 -18.649791 -18.600386 -18.541518 -18.474085 -18.404143 -18.338525 -18.281966 -18.235744 -18.200560 -18.175503 -18.159025 -18.149738 -18.145925 -18.147271 -18.151917 -18.159138 -18.168376 -18.180700 -18.194421 -18.209323 -18.226173 -18.244006 -18.262633 -18.281437 -18.300914 -18.320924 -18.341321 -18.358106 -18.375047 -18.392063
20 16 -20.175570 -20.236106 -20.295805 -20.354335 -20.411606 -20.467649 -20.522367 -20.574107 -20.617977 -20.630388 -20.555585 -20.344827 -20.045702 -19.742254 -19.475914 -19.255784 -19.077666 -18.937122 -18.827265 -18.742793 -18.677891 -18.625555 -18.577934 -18.528327 -18.473797 -18.416191 -18.359664 -18.308308 -18.264567 -18.229914 -18.204460 -18.187050 -18.176756 -18.172389 -18.172906 -18.177279 -18.185031 -18.195672 -18.209021 -18.224607 -18.242175 -18.261640 -18.282577 -18.304728 -18.327683 -18.351452 -18.376026 -18.401055 -18.424681 -18.448448 -18.472315
20 17 -19.879045 -19.930061 -19.982205 -20.034745 -20.087268 -20.139554 -20.191360 -20.241264 -20.286330 -20.310422 -20.269043 -20.105022 -19.841844 -19.562809 -19.317528 -19.118496 -18.963344 -18.844989 -18.758148 -18.695985 -18.653036 -18.623850 -18.602578 -18.583224 -18.561293 -18.534900 -18.505315 -18.475247 -18.447548 -18.424227 -18.406362 -18.394287 -18.387745 -18.386211 -18.388983 -18.395257 -18.404317 -18.415772 -18.428969 -18.443843 -18.460347 -18.478401 -18.497943 -18.518738 -18.540540 -18.563209 -18.586563 -18.610818 -18.633960 -18.657148 -18.680311
20 18 -20.406409 -20.406698 -20.418492 -20.438940 -20.465897 -20.497586 -20.528775 -20.518193 -20.312855 -20.318018 -20.026631 -19.732685 -19.483856 -19.286713 -19.136784 -19.026411 -18.945605 -18.889508 -18.854931 -18.832772 -18.822749 -18.821411 -18.823809 -18.821555 -18.812948 -18.796969 -18.773218 -18.747700 -18.724807 -18.702275 -18.684537 -18.671883 -18.663234 -18.653599 -18.644946 -18.636956 -18.629206 -18.621531 -18.615281 -18.611547 -18.608749 -18.608947 -18.610238 -18.614666 -18.623590 -18.633556 -18.646190 -18.660094 -18.677537 -18.703861 -18.730587
20 19 -18.581805 -18.642007 -18.702385 -18.764347 -18.826576 -18.888918 -18.952764 -19.016820 -19.080904 -19.147182 -19.213653 -19.280047 -19.346484 -19.415713 -19.484993 -19.554120 -19.626465 -19.698801 -19.761996 -19.834679 -19.906075 -19.975042 -20.040969 -20.108202 -20.170640 -20.226447 -20.273851 -20.299003 -20.275542 -20.185800 -20.033310 -19.852227 -19.674676 -19.519662 -19.387636 -19.279227 -19.192574 -19.123518 -19.068956 -19.029100 -19.002839 -18.984022 -18.970727 -18.965570 -18.967901 -18.972506 -18.981073 -18.993767 -19.008625 -19.025826 -19.045486
20 20 -17.387750 -17.630282 -17.751487 -17.833958 -17.903850 -17.968511 -18.031221 -18.093107 -18.154380 -18.215755 -18.277575 -18.339065 -18.400417 -18.462473 -18.525612 -18.588451 -18.651881 -18.716161 -18.778984 -18.843472 -18.909444 -18.974423 -19.038476 -19.103700 -19.170431 -19.235509 -19.300411 -19.364439 -19.421311 -19.467285 -19.500102 -19.507485 -19.487849 -19.454708 -19.419531 -19.380063 -19.345510 -19.313527 -19.286011 -19.265009 -19.246287 -19.231266 -19.219650 -19.211235 -19.205605 -19.202819 -19.204450 -19.207948 -19.215072 -19.223305 -19.233235
26  0 -16.518679 -16.587708 -16.654599 -16.718432 -16.783333 -16.848509 -16.911868 -16.973888 -17.032369 -17.084994 -17.127713 -17.150568 -17.142074 -17.096376 -17.020294 -16.929683 -16.838991 -16.757132 -16.687155 -16.629723 -16.583825 -16.547891 -16.521015 -16.501678 -16.488664 -16.480045 -16.474630 -16.471468 -16.471585 -16.473722 -16.477981 -16.485942 -16.495759 -16.507193 -16.522303 -16.538632 -16.555551 -16.573395 -16.593415 -16.614239 -16.635083 -16.660172 -16.684754 -16.708869 -16.733315 -16.757779 -16.782276 -16.806757 -16.829814 -16.852825 -16.875725
26  1 -27.422372 -28.436198 -27.530256 -26.741897 -26.005680 -25.328742 -24.729131 -24.211513 -23.761008 -23.313382 -22.810582 -22.276831 -21.766414 -23.579380 -23.317336 -23.103942 -22.933412 -22.798594 -22.689857 -22.602492 -22.525424 -22.440739 -22.320194 -22.158394 -21.980589 -21.809844 -21.663305 -21.545667 -21.447302 -21.371622 -21.315314 -21.266322 -21.229564 -21.202224 -21.179225 -21.161746 -21.149008 -21.140007 -21.135329 -21.133149 -21.133036 -21.135441 -21.139259 -21.144222 -21.148740 -21.154015 -21.159908 -21.166198 -21.163779 -21.161683 -21.159837
26  2 -22.960828 -21.902368 -21.066397 -20.408084 -19.887434 -19.480182 -19.163563 -18.919200 -18.726921 -18.580158 -18.469101 -18.381123 -18.314045 -18.262189 -18.217856 -18.180781 -18.148064 -18.117560 -18.090263 -18.064450 -18.039672 -18.021429 -18.004882 -17.989782 -17.984981 -17.982074 -17.980631 -17.980437 -17.990466 -18.001589 -18.013564 -18.032123 -18.051311 -18.070939 -18.095833 -18.120928 -18.145971 -18.170816 -18.199129 -18.227057 -18.254521 -18.283716 -18.312664 -18.341363 -18.370224 -18.399061 -18.427853 -18.456583 -18.483324 -18.509955 -18.536426
26  3 -23.654273 -23.003152 -22.059999 -21.288656 -20.658647 -20.148025 -19.737812 -19.411472 -19.152401 -18.950744 -18.796145 -18.676798 -18.587909 -18.522839 -18.471608 -18.433957 -18.406462 -18.386729 -18.369097 -18.354250 -18.342125 -18.332266 -18.324296 -18.317614 -18.317300 -18.318391 -18.320426 -18.323063 -18.332927 -18.343292 -18.353923 -18.371655 -18.389295 -18.406701 -18.428400 -18.449942 -18.470952 -18.491177 -18.515065 -18.537931 -18.559685 -18.583194 -18.606036 -18.628219 -18.650276 -18.672248 -18.694167 -18.715949 -18.735607 -18.755363 -18.775140
26  4 -26.743695 -25.068009 -23.757344 -22.734307 -21.937859 -21.307052 -20.800602 -20.391478 -20.060528 -19.793836 -19.579411 -19.402208 -19.243895 -19.079178 -18.889687 -18.694351 -18.521889 -18.387026 -18.285277 -18.211050 -18.155685 -18.113953 -18.081119 -18.054430 -18.038613 -18.026798 -18.017899 -18.011210 -18.015153 -18.020783 -18.027656 -18.041705 -18.056584 -18.072021 -18.095451 -18.119277 -18.143163 -18.166915 -18.193666 -18.220125 -18.246201 -18.275438 -18.304365 -18.332956 -18.361525 -18.389960 -18.418255 -18.446354 -18.471820 -18.497091 -18.522140
26  5 -30.672444 -28.207402 -26.243305 -24.681642 -23.432825 -22.423122 -21.602976 -20.929457 -20.371567 -19.903594 -19.505365 -19.162711 -18.870589 -18.626060 -18.422465 -18.258009 -18.127351 -18.024818 -17.941246 -17.875561 -17.823956 -17.782191 -17.749167 -17.722977 -17.704432 -17.690527 -17.680244 -17.672807 -17.673406 -17.676118 -17.680479 -17.690935 -17.702560 -17.715081 -17.734280 -17.754136 -17.774399 -17.794940 -17.819052 -17.843279 -17.867537 -17.893839 -17.920141 -17.946398 -17.971544 -17.996651 -18.021713 -18.046637 -18.065147 -18.083410 -18.101411
